h2a_entity_name,h2a_dba_or_agent,h2a_location_type,h2a_address,h2a_lat,h2a_lon,district_office,state,workers_certified,crop_activity,employment_period,laundromat_name,laundromat_address,laundromat_lat,laundromat_lon,distance_km,laundromat_hours,laundromat_phone,source_url,confidence,location_id,h2a_case_numbers,h2a_source_url,sensitive_housing,dedupe_note,geocode_source,geocode_status,h2a_county,laundromat_id,laundromat_source,laundromat_confidence,laundromat_state_query,osm_tags,radius_km,match_rank,match_status
"Barnes Greenhouses, Inc. (Petition 3)",POC Elizabeth Mack,business,"3235 Pleasant Plain, Trenton, MO, 64683",40.095690852328,-93.613336790395,KC,MO,3,Harvesting and Shipping | Domestic & H2A Visa Workers: $15.00 | Planting and Propagation | Crop Maintenance and Care | General Labor and Support | Greenhouse and Facility | Housing and Facility Maintenance | Greenhouse General Labor,31-Aug-2026 to 02-Oct-2026,Washed Away Laundry,MO,40.0747717,-93.5983539,2.652,,,https://www.openstreetmap.org/way/576832199,medium,h2a_001893,JO-A-300-26173-037382,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26173-037382,False,,US Census batch geocoder (Exact),Match,,osm_way_576832199,OpenStreetMap via Overpass API,medium,MO,"{""building"": ""yes"", ""name"": ""Washed Away Laundry"", ""shop"": ""laundry""}",8.0,1,matched
"Barnes Greenhouses, Inc. (Petition 3)",POC Elizabeth Mack,worksite,"3235 Pleasant Plain, Trenton, MO, 64683",40.095690852328,-93.613336790395,KC,MO,3,Harvesting and Shipping | Domestic & H2A Visa Workers: $15.00 | Planting and Propagation | Crop Maintenance and Care | General Labor and Support | Greenhouse and Facility | Housing and Facility Maintenance | Greenhouse General Labor,31-Aug-2026 to 02-Oct-2026,Washed Away Laundry,MO,40.0747717,-93.5983539,2.652,,,https://www.openstreetmap.org/way/576832199,medium,h2a_001894,JO-A-300-26173-037382,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26173-037382,False,,US Census batch geocoder (Exact),Match,GRUNDY COUNTY,osm_way_576832199,OpenStreetMap via Overpass API,medium,MO,"{""building"": ""yes"", ""name"": ""Washed Away Laundry"", ""shop"": ""laundry""}",8.0,1,matched
"TriLight, Inc.",POC Zac Lightner,business,"2735 390th Street, Lohrville, IA, 51453",42.223873805646,-94.579840782022,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001896,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"2735 390th Street, Lohrville, IA, 51453",42.223873805646,-94.579840782022,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001897,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,merged 2 rows across 1 case(s),US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"2695 390th Street, Lohrville, IA, 51453",42.223907754942,-94.591495746696,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001899,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"3744 Preston Avenue, Lohrville, IA, 51453",42.240909820925,-94.609955105687,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001900,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"2905 400th Street, Churdan, IA, 50050",42.209455806045,-94.551580834089,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001901,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"3925 Tabor Avenue, Lohrville, IA, 51453",42.220202344875,-94.542104399631,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001902,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"TriLight, Inc.",POC Zac Lightner,worksite,"2953 390th Street, Lohrville, IA, 51453",42.223801803185,-94.541899872087,DM,IA,1,Farmworker Livestock,01-Sep-2026 to 15-Jun-2027,,,,,,,,,high,h2a_001903,JO-A-300-26170-034404,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-034404,False,,US Census batch geocoder (Exact),Match,CALHOUN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"Tubbs Farms, LLC",POC Kyle Gene Tubbs,business,"19049 Holt 211, Craig, MO, 64437",40.102489484536,-95.351612101313,KC,MO,2,"Corn, Soybeans | US Workers will be paid $18.74/hr and H-2A workers will be paid $17.46/hr.",21-Aug-2026 to 15-Dec-2026,,,,,,,,,high,h2a_001904,JO-A-300-26173-037307,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26173-037307,False,,US Census batch geocoder (Exact),Match,,,,,,,8.0,,no_laundromat_within_radius
"Tubbs Farms, LLC",POC Kyle Gene Tubbs,worksite,"19049 Holt 211, Craig, MO, 64437",40.102489484536,-95.351612101313,KC,MO,2,"Corn, Soybeans | US Workers will be paid $18.74/hr and H-2A workers will be paid $17.46/hr.",21-Aug-2026 to 15-Dec-2026,,,,,,,,,high,h2a_001905,JO-A-300-26173-037307,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26173-037307,False,,US Census batch geocoder (Exact),Match,HOLT COUNTY,,,,,,8.0,,no_laundromat_within_radius
"Schuchmann Farms, LLC",DBA Talley Farms; POC Chad Schuchmann,business,"5600 Wise Hill Road, Billings, MO, 65610",37.061001674205,-93.535829339017,KC,MO,3,Farm Worker,20-Aug-2026 to 19-Jun-2027,,,,,,,,,high,h2a_001907,JO-A-300-26170-032626,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-032626,False,,US Census batch geocoder (Exact),Match,,,,,,,8.0,,no_laundromat_within_radius
"Schuchmann Farms, LLC",DBA Talley Farms; POC Chad Schuchmann,worksite,"5600 Wise Hill Road, Billings, MO, 65610",37.061001674205,-93.535829339017,KC,MO,3,Farm Worker,20-Aug-2026 to 19-Jun-2027,,,,,,,,,high,h2a_001908,JO-A-300-26170-032626,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26170-032626,False,,US Census batch geocoder (Exact),Match,CHRISTIAN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Starcrest Cleaners,"614 South Neil Street, Champaign, IL, 61820",40.1092792,-88.2441508,2.174,Mo-Su 07:00-23:00,+1 217 352 4801,https://www.openstreetmap.org/node/13547287015,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_node_13547287015,OpenStreetMap via Overpass API,high,IL,"{""addr:city"": ""Champaign"", ""addr:country"": ""US"", ""addr:housenumber"": ""614"", ""addr:postcode"": ""61820"", ""addr:state"": ""IL"", ""addr:street"": ""South Neil Street"", ""check_date"": ""2026-02-13"", ""description"": ""Last load in by 22:00."", ""laundry_service"": ""yes"", ""name"": ""Starcrest Cleaners"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:coins"": ""yes"", ""phone"": ""+1 217 352 4801"", ""self_service"": ""yes"", ""shop"": ""laundry"", ""website"": ""https://starcrestcleaners.com/communities/champaign-urbana-il/""}",8.0,1,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Laundry Room,IL,40.1103957,-88.2325177,2.383,,,https://www.openstreetmap.org/node/2805236573,medium,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_node_2805236573,OpenStreetMap via Overpass API,medium,IL,"{""name"": ""Laundry Room"", ""shop"": ""laundry"", ""wheelchair"": ""no""}",8.0,2,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Denny's Dry Cleaning & Laundromat,"1205 South Mattis Avenue, Champaign, IL, 61821",40.1033001,-88.2771009,3.434,,,https://www.openstreetmap.org/way/450180069,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_way_450180069,OpenStreetMap via Overpass API,high,IL,"{""addr:city"": ""Champaign"", ""addr:housenumber"": ""1205"", ""addr:postcode"": ""61821"", ""addr:state"": ""IL"", ""addr:street"": ""South Mattis Avenue"", ""building"": ""commercial"", ""dry_cleaning"": ""yes"", ""name"": ""Denny's Dry Cleaning & Laundromat"", ""self_service"": ""yes"", ""shop"": ""laundry"", ""source"": ""https://www.news-gazette.com/news/local/housing/c-u-at-home-looks-to-relocate-mid-barrier-shelter-to-office-building-in-west/article_bf82a38a-9540-11ef-88c6-67cdcd3c4bce.html""}",8.0,3,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Courtesy Cleaners Laundromat,"402 North Broadway Avenue, Urbana, IL, 61801",40.1158163,-88.2071572,4.056,Su-Sa 07:30-22:30,+1-217-344-7401,https://www.openstreetmap.org/way/650907684,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_way_650907684,OpenStreetMap via Overpass API,high,IL,"{""addr:city"": ""Urbana"", ""addr:housenumber"": ""402"", ""addr:postcode"": ""61801"", ""addr:state"": ""IL"", ""addr:street"": ""North Broadway Avenue"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2026-01-31"", ""name"": ""Courtesy Cleaners Laundromat"", ""opening_hours"": ""Su-Sa 07:30-22:30"", ""phone"": ""+1-217-344-7401"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,4,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Starcrest Cleaners,"202 South Country Fair Drive, Champaign, IL, 61821",40.1151812,-88.2811877,4.444,Su-Sa 07:00-23:00,+1-217-355-8284,https://www.openstreetmap.org/node/13527740094,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_node_13527740094,OpenStreetMap via Overpass API,high,IL,"{""addr:city"": ""Champaign"", ""addr:housenumber"": ""202"", ""addr:postcode"": ""61821"", ""addr:state"": ""IL"", ""addr:street"": ""South Country Fair Drive"", ""name"": ""Starcrest Cleaners"", ""opening_hours"": ""Su-Sa 07:00-23:00"", ""phone"": ""+1-217-355-8284"", ""self_service"": ""yes"", ""shop"": ""laundry"", ""website"": ""https://starcrestcleaners.com/communities/champaign-urbana-il/""}",8.0,5,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,(unnamed laundry listing),IL,40.1285985,-88.2730706,5.107,,,https://www.openstreetmap.org/way/627845707,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_way_627845707,OpenStreetMap via Overpass API,high,IL,"{""access"": ""private"", ""building"": ""yes"", ""operator"": ""Westgate Apartments"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,6,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,business,"2100 S Oak Street Suite 100, Champaign, IL, 61820",40.089907780916,-88.240718618612,CH,IL,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,R&R's Laundromat,"1502 North Cunningham Avenue A, Urbana, IL, 61802",40.1260968,-88.1981145,5.415,Su-Fr 07:00-19:00; Sa 07:00-20:15,+1-217-337-7717,https://www.openstreetmap.org/node/13966335556,high,h2a_001910,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,,osm_node_13966335556,OpenStreetMap via Overpass API,high,IL,"{""addr:city"": ""Urbana"", ""addr:housenumber"": ""1502"", ""addr:postcode"": ""61802"", ""addr:state"": ""IL"", ""addr:street"": ""North Cunningham Avenue"", ""addr:unit"": ""A"", ""check_date"": ""2026-06-25"", ""email"": ""rrslaundry@yahoo.com"", ""name"": ""R&R's Laundromat"", ""official_name"": ""R&R's Commercial Laundry & Dry Cleaning"", ""opening_hours"": ""Su-Fr 07:00-19:00; Sa 07:00-20:15"", ""phone"": ""+1-217-337-7717"", ""self_service"": ""yes"", ""shop"": ""laundry"", ""short_name"": ""R&R's""}",8.0,7,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"3694 NE 118th Ave, Elkhart, IA, 50073",41.776921353984,-93.543592665041,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Ankeny Laundromat,IA,41.7331177,-93.5996617,6.735,24/7,,https://www.openstreetmap.org/node/1178706121,high,h2a_001911,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Exact),Match,POLK COUNTY,osm_node_1178706121,OpenStreetMap via Overpass API,high,IA,"{""name"": ""Ankeny Laundromat"", ""opening_hours"": ""24/7"", ""shop"": ""laundry""}",8.0,1,matched
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"42.23342, -92.87193, Conrad, IA, 50621",42.23342,-92.87193,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001913,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,GRUNDY COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"43.39134, -93.23321, Manly, IA, 50456",43.39134,-93.23321,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001914,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,WORTH COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"41.93554, -93.99814, Ogden, IA, 50212",41.93554,-93.99814,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001915,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,BOONE COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"40.635508, -93.817087, Davis City, IA, 50065",40.635508,-93.817087,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001916,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,DECATUR COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"42.19747, -93.44, Ellsworth, IA, 50075",42.19747,-93.44,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001917,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,HAMILTON COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"41.22685, -92.5685, Oskaloosa, IA, 52577",41.22685,-92.5685,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001918,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,MAHASKA COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"41.48354, 94.95039, Avoca, IA, 51521",41.48354,94.95039,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001919,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,POTTAWATTAMIE COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"40.9789, -94.61007, Corning, IA, 50841",40.9789,-94.61007,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001920,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"42.401039, -92.112022, Stanley, IA, 50671",42.401039,-92.112022,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001921,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,BUCHANAN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"40.26862, -94.02892, Bethany, MO, 64424",40.26862,-94.02892,KC,MO,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001922,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,HARRISON COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"1249 S Ave, Boone, IA 50036, Boone, IA, 50036",42.028167203043,-93.815459879734,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001923,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,US Census batch geocoder (Non_Exact),Match,BOONE COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"41.11092, -92.23235, Batavia, IA, 52533",41.11092,-92.23235,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001924,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,JEFFERSON COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"42.00909, -92.34552, Cedar Rapids, IA, 52404",42.00909,-92.34552,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,,,,,,,,,high,h2a_001925,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,LINN COUNTY,,,,,,8.0,,no_laundromat_within_radius
"GDM Seeds, Inc.",POC Reginaldo Rossinholi Junior,worksite,"41.65348, -93.00433, Grinnell, IA, 50112",41.65348,-93.00433,DM,IA,3,Wage offer for H-2A workers in Iowa | Wage offer for corresponding domestic workers in Iowa,17-Aug-2026 to 30-Nov-2026,Newton Laundromat,IA,41.6996148,-93.0330847,5.659,,,https://www.openstreetmap.org/node/12076190208,high,h2a_001926,JO-A-300-26169-031828,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-031828,False,,disclosed_decimal_coordinates,matched,POWESHIEK COUNTY,osm_node_12076190208,OpenStreetMap via Overpass API,high,IA,"{""name"": ""Newton Laundromat"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
